7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,7,7,0,0,0,7,
7,7,7,7,7,7,7,8,8,8,8,7,7,7,7,7,7,0,0,0,7,
7,0,0,0,7,7,7,7,7,15,2,9,7,7,7,7,7,7,7,7,7,
7,0,0,0,7,7,7,7,9,15,2,15,15,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,9,15,2,9,9,9,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,15,9,15,2,15,15,15,15,7,7,7,7,7,7,
7,7,7,7,7,7,7,15,9,15,2,9,9,9,9,9,7,7,7,7,7,
7,7,7,7,7,7,9,15,9,15,2,15,15,15,15,15,15,7,7,7,7,
7,7,7,7,7,7,9,15,9,15,2,9,9,9,9,9,9,7,7,7,7,
7,7,7,7,7,15,9,15,9,15,2,15,15,15,15,15,15,15,7,7,7,
7,7,7,7,7,15,9,15,9,15,2,9,9,9,9,9,9,9,7,7,7,
7,7,7,7,9,15,9,15,9,15,2,15,15,15,15,15,15,15,15,7,7,
7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,
7,7,7,7,7,7,7,4,4,4,4,4,4,4,7,7,7,7,7,7,7,
7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,
7,7,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,
7,7,7,7,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,
7,7,7,7,7,7,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
